"DateTime","Players","Average Players"
"2021-10-21 00:00:00",951,
"2021-10-22 00:00:00",913,
"2021-10-23 00:00:00",945,
"2021-10-24 00:00:00",951,
"2021-10-25 00:00:00",710,
"2021-10-26 00:00:00",684,
"2021-10-27 00:00:00",674,
"2021-10-28 00:00:00",633,
"2021-10-29 00:00:00",667,
"2021-10-30 00:00:00",813,
"2021-10-31 00:00:00",867,
"2021-11-01 00:00:00",720,
"2021-11-02 00:00:00",722,
"2021-11-03 00:00:00",717,
"2021-11-04 00:00:00",663,
"2021-11-05 00:00:00",712,
"2021-11-06 00:00:00",954,
"2021-11-07 00:00:00",1009,
"2021-11-08 00:00:00",783,
"2021-11-09 00:00:00",731,
"2021-11-10 00:00:00",724,
"2021-11-11 00:00:00",792,
"2021-11-12 00:00:00",803,
"2021-11-13 00:00:00",945,
"2021-11-14 00:00:00",1029,
"2021-11-15 00:00:00",814,
"2021-11-16 00:00:00",719,
"2021-11-17 00:00:00",712,
"2021-11-18 00:00:00",720,
"2021-11-19 00:00:00",749,
"2021-11-20 00:00:00",894,
"2021-11-21 00:00:00",1043,
"2021-11-22 00:00:00",817,
"2021-11-23 00:00:00",802,
"2021-11-24 00:00:00",806,
"2021-11-25 00:00:00",835,
"2021-11-26 00:00:00",901,
"2021-11-27 00:00:00",955,
"2021-11-28 00:00:00",1001,
"2021-11-29 00:00:00",786,
"2021-11-30 00:00:00",782,
"2021-12-01 00:00:00",757,
"2021-12-02 00:00:00",766,
"2021-12-03 00:00:00",754,
"2021-12-04 00:00:00",975,
"2021-12-05 00:00:00",1045,
"2021-12-06 00:00:00",869,
"2021-12-07 00:00:00",919,
"2021-12-08 00:00:00",895,
"2021-12-09 00:00:00",859,
"2021-12-10 00:00:00",4353,
"2021-12-11 00:00:00",4257,
"2021-12-12 00:00:00",4268,
"2021-12-13 00:00:00",3510,
"2021-12-14 00:00:00",3376,
"2021-12-15 00:00:00",3058,
"2021-12-16 00:00:00",3052,
"2021-12-17 00:00:00",2830,
"2021-12-18 00:00:00",3438,
"2021-12-19 00:00:00",3691,
"2021-12-20 00:00:00",3155,
"2021-12-21 00:00:00",3189,
"2021-12-22 00:00:00",3190,
"2021-12-23 00:00:00",3645,
"2021-12-24 00:00:00",3240,
"2021-12-25 00:00:00",3257,
"2021-12-26 00:00:00",3735,
"2021-12-27 00:00:00",3790,
"2021-12-28 00:00:00",3756,
"2021-12-29 00:00:00",3873,
"2021-12-30 00:00:00",4016,
"2021-12-31 00:00:00",3975,
"2022-01-01 00:00:00",4316,
"2022-01-02 00:00:00",4902,
"2022-01-03 00:00:00",4210,
"2022-01-04 00:00:00",3902,
"2022-01-05 00:00:00",3834,
"2022-01-06 00:00:00",3931,
"2022-01-07 00:00:00",3771,
"2022-01-08 00:00:00",4531,
"2022-01-09 00:00:00",4493,
